,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS,Wind_per,Solar_per,Nuclear_per,Hydroelectricity_per,Geothermal_per,Natural Gas_per,Petroleum_per,Coal_per
14787,43.0,25.0,0.0,43.0,17.0,202109080300,202109080400,60.0,17.0,68.0,128.0,47,13,13,0,0,0,0,19,0,0
14788,46.0,65.0,290.0,43.0,15.0,202109080400,202109080500,351.0,15.0,108.0,459.0,76,3,3,0,0,63,0,14,0,0
14789,49.0,160.0,220.0,42.0,15.0,202109080500,202109080600,284.0,15.0,202.0,486.0,58,3,3,0,0,45,0,32,0,0
14790,50.0,238.0,232.0,41.0,22.0,202109080600,202109080700,304.0,22.0,279.0,583.0,52,4,3,0,0,39,0,40,0,0
14791,51.0,246.0,4.0,41.0,28.0,202109080700,202109080800,83.0,28.0,287.0,370.0,22,8,7,0,0,1,0,66,0,0
14792,51.0,282.0,67.0,41.0,32.0,202109080800,202109080900,150.0,32.0,323.0,473.0,32,7,6,0,0,14,0,59,0,0
14793,51.0,282.0,3.0,41.0,34.0,202109080900,202109081000,88.0,34.0,323.0,411.0,21,8,8,0,0,0,0,68,0,0
14794,51.0,252.0,45.0,42.0,39.0,202109081000,202109081100,135.0,39.0,294.0,429.0,31,9,9,0,0,10,0,58,0,0
14795,51.0,250.0,2.0,42.0,42.0,202109081100,202109081200,95.0,42.0,292.0,387.0,25,11,10,0,0,0,0,64,0,0
14796,51.0,204.0,0.0,42.0,42.0,202109081200,202109081300,93.0,42.0,246.0,339.0,27,12,12,0,0,0,0,60,0,0
14797,51.0,182.0,0.0,42.0,41.0,202109081300,202109081400,92.0,41.0,224.0,316.0,29,13,12,0,0,0,0,57,0,0
14798,51.0,155.0,0.0,42.0,37.0,202109081400,202109081500,88.0,37.0,197.0,285.0,31,13,12,0,0,0,0,54,0,0
14799,48.0,273.0,114.0,42.0,34.0,202109081500,202109081600,196.0,34.0,315.0,511.0,38,7,6,0,0,22,0,53,0,0
14800,45.0,380.0,211.0,42.0,33.0,202109081600,202109081700,289.0,33.0,422.0,711.0,41,5,4,0,0,29,0,53,0,0
14801,45.0,376.0,218.0,42.0,31.0,202109081700,202109081800,294.0,31.0,418.0,712.0,41,4,4,0,0,30,0,52,0,0
14802,46.0,266.0,311.0,42.0,23.0,202109081800,202109081900,380.0,23.0,308.0,688.0,55,3,3,0,0,45,0,38,0,0
14803,43.0,153.0,1.0,42.0,17.0,202109081900,202109082000,61.0,17.0,195.0,256.0,24,7,6,0,0,0,0,59,0,0
14804,40.0,152.0,0.0,42.0,12.0,202109082000,202109082100,52.0,12.0,194.0,246.0,21,5,4,0,0,0,0,61,0,0
14805,39.0,150.0,0.0,42.0,10.0,202109082100,202109082200,49.0,10.0,192.0,241.0,20,4,4,0,0,0,0,62,0,0
14806,39.0,151.0,0.0,41.0,8.0,202109082200,202109082300,47.0,8.0,192.0,239.0,20,3,3,0,0,0,0,63,0,0
14807,38.0,151.0,0.0,41.0,6.0,202109082300,202109090000,44.0,6.0,192.0,236.0,19,3,2,0,0,0,0,63,0,0
14808,39.0,151.0,0.0,41.0,5.0,202109090000,202109090100,44.0,5.0,192.0,236.0,19,2,2,0,0,0,0,63,0,0
14809,39.0,152.0,0.0,41.0,6.0,202109090100,202109090200,45.0,6.0,193.0,238.0,19,3,2,0,0,0,0,63,0,0
14810,39.0,152.0,0.0,41.0,4.0,202109090200,202109090300,43.0,4.0,193.0,236.0,18,2,1,0,0,0,0,64,0,0
14811,42.0,153.0,0.0,41.0,4.0,202109090300,202109090400,46.0,4.0,194.0,240.0,19,2,1,0,0,0,0,63,0,0
14812,45.0,152.0,10.0,41.0,6.0,202109090400,202109090500,61.0,6.0,193.0,254.0,24,2,2,0,0,3,0,59,0,0
14813,48.0,234.0,140.0,41.0,8.0,202109090500,202109090600,196.0,8.0,275.0,471.0,42,2,1,0,0,29,0,49,0,0
14814,50.0,327.0,137.0,42.0,7.0,202109090600,202109090700,194.0,7.0,369.0,563.0,34,1,1,0,0,24,0,58,0,0
14815,52.0,388.0,81.0,42.0,7.0,202109090700,202109090800,140.0,7.0,430.0,570.0,25,1,1,0,0,14,0,68,0,0
14816,52.0,380.0,0.0,42.0,10.0,202109090800,202109090900,62.0,10.0,422.0,484.0,13,2,2,0,0,0,0,78,0,0
14817,52.0,352.0,0.0,42.0,12.0,202109090900,202109091000,64.0,12.0,394.0,458.0,14,3,2,0,0,0,0,76,0,0
14818,52.0,321.0,21.0,42.0,11.0,202109091000,202109091100,84.0,11.0,363.0,447.0,19,2,2,0,0,4,0,71,0,0
14819,52.0,331.0,0.0,43.0,9.0,202109091100,202109091200,61.0,9.0,374.0,435.0,14,2,2,0,0,0,0,76,0,0
14820,52.0,305.0,0.0,43.0,10.0,202109091200,202109091300,62.0,10.0,348.0,410.0,15,2,2,0,0,0,0,74,0,0
14821,53.0,303.0,0.0,43.0,16.0,202109091300,202109091400,69.0,16.0,346.0,415.0,17,4,3,0,0,0,0,73,0,0
14822,53.0,303.0,49.0,44.0,19.0,202109091400,202109091500,121.0,19.0,347.0,468.0,26,4,4,0,0,10,0,64,0,0
14823,51.0,380.0,228.0,44.0,10.0,202109091500,202109091600,289.0,10.0,424.0,713.0,41,1,1,0,0,31,0,53,0,0
14824,47.0,382.0,422.0,44.0,6.0,202109091600,202109091700,475.0,6.0,426.0,901.0,53,1,0,0,0,46,0,42,0,0
14825,47.0,381.0,515.0,44.0,4.0,202109091700,202109091800,566.0,4.0,425.0,991.0,57,0,0,0,0,51,0,38,0,0
14826,47.0,380.0,320.0,44.0,5.0,202109091800,202109091900,372.0,5.0,424.0,796.0,47,1,0,0,0,40,0,47,0,0
14827,44.0,354.0,268.0,43.0,5.0,202109091900,202109092000,317.0,5.0,397.0,714.0,44,1,0,0,0,37,0,49,0,0
14828,40.0,251.0,36.0,42.0,7.0,202109092000,202109092100,83.0,7.0,293.0,376.0,22,2,1,0,0,9,0,66,0,0
14829,39.0,144.0,2.0,42.0,5.0,202109092100,202109092200,46.0,5.0,186.0,232.0,20,2,2,0,0,0,0,62,0,0
14830,39.0,141.0,0.0,41.0,5.0,202109092200,202109092300,44.0,5.0,182.0,226.0,19,2,2,0,0,0,0,62,0,0
14831,39.0,139.0,0.0,41.0,4.0,202109092300,202109100000,43.0,4.0,180.0,223.0,19,2,1,0,0,0,0,62,0,0
14832,38.0,140.0,0.0,40.0,3.0,202109100000,202109100100,41.0,3.0,180.0,221.0,19,1,1,0,0,0,0,63,0,0
14833,38.0,140.0,0.0,40.0,4.0,202109100100,202109100200,42.0,4.0,180.0,222.0,19,2,1,0,0,0,0,63,0,0
14834,39.0,153.0,0.0,41.0,5.0,202109100200,202109100300,44.0,5.0,194.0,238.0,18,2,2,0,0,0,0,64,0,0
14835,41.0,218.0,9.0,41.0,4.0,202109100300,202109100400,54.0,4.0,259.0,313.0,17,1,1,0,0,2,0,69,0,0
14836,44.0,380.0,218.0,41.0,3.0,202109100400,202109100500,265.0,3.0,421.0,686.0,39,0,0,0,0,31,0,55,0,0
14837,48.0,448.0,468.0,41.0,2.0,202109100500,202109100600,518.0,2.0,489.0,1007.0,51,0,0,0,0,46,0,44,0,0
14838,51.0,481.0,426.0,42.0,1.0,202109100600,202109100700,478.0,1.0,523.0,1001.0,48,0,0,0,0,42,0,48,0,0
14839,52.0,543.0,378.0,43.0,0.0,202109100700,202109100800,430.0,0.0,586.0,1016.0,42,0,0,0,0,37,0,53,0,0
14840,52.0,621.0,289.0,43.0,0.0,202109100800,202109100900,341.0,0.0,664.0,1005.0,34,0,0,0,0,28,0,61,0,0
14841,52.0,620.0,5.0,44.0,0.0,202109100900,202109101000,57.0,0.0,664.0,721.0,8,0,0,0,0,0,0,85,0,0
14842,52.0,532.0,52.0,44.0,0.0,202109101000,202109101100,104.0,0.0,576.0,680.0,15,0,0,0,0,7,0,78,0,0
14843,53.0,444.0,0.0,45.0,0.0,202109101100,202109101200,53.0,0.0,489.0,542.0,10,0,0,0,0,0,0,81,0,0
14844,53.0,444.0,0.0,45.0,0.0,202109101200,202109101300,53.0,0.0,489.0,542.0,10,0,0,0,0,0,0,81,0,0
14845,53.0,443.0,0.0,45.0,1.0,202109101300,202109101400,54.0,1.0,488.0,542.0,10,0,0,0,0,0,0,81,0,0
14846,53.0,482.0,0.0,45.0,0.0,202109101400,202109101500,53.0,0.0,527.0,580.0,9,0,0,0,0,0,0,83,0,0
14847,51.0,705.0,17.0,46.0,0.0,202109101500,202109101600,68.0,0.0,751.0,819.0,8,0,0,0,0,2,0,86,0,0
14848,48.0,711.0,1.0,45.0,0.0,202109101600,202109101700,49.0,0.0,756.0,805.0,6,0,0,0,0,0,0,88,0,0
14849,47.0,707.0,0.0,45.0,0.0,202109101700,202109101800,47.0,0.0,752.0,799.0,6,0,0,0,0,0,0,88,0,0
14850,47.0,657.0,0.0,45.0,0.0,202109101800,202109101900,47.0,0.0,702.0,749.0,6,0,0,0,0,0,0,87,0,0
14851,44.0,443.0,0.0,44.0,0.0,202109101900,202109102000,44.0,0.0,487.0,531.0,8,0,0,0,0,0,0,83,0,0
14852,41.0,239.0,0.0,43.0,0.0,202109102000,202109102100,41.0,0.0,282.0,323.0,13,0,0,0,0,0,0,73,0,0
14853,40.0,159.0,0.0,43.0,1.0,202109102100,202109102200,41.0,1.0,202.0,243.0,17,0,0,0,0,0,0,65,0,0
14854,39.0,282.0,0.0,42.0,3.0,202109102200,202109102300,42.0,3.0,324.0,366.0,11,1,0,0,0,0,0,77,0,0
14855,39.0,290.0,0.0,42.0,4.0,202109102300,202109110000,43.0,4.0,332.0,375.0,11,1,1,0,0,0,0,77,0,0
14856,39.0,290.0,0.0,41.0,2.0,202109110000,202109110100,41.0,2.0,331.0,372.0,11,1,0,0,0,0,0,77,0,0
14857,39.0,290.0,0.0,41.0,2.0,202109110100,202109110200,41.0,2.0,331.0,372.0,11,1,0,0,0,0,0,77,0,0
14858,40.0,290.0,0.0,41.0,2.0,202109110200,202109110300,42.0,2.0,331.0,373.0,11,1,0,0,0,0,0,77,0,0
14859,42.0,290.0,0.0,41.0,1.0,202109110300,202109110400,43.0,1.0,331.0,374.0,11,0,0,0,0,0,0,77,0,0
14860,45.0,290.0,0.0,42.0,1.0,202109110400,202109110500,46.0,1.0,332.0,378.0,12,0,0,0,0,0,0,76,0,0
14861,48.0,290.0,0.0,42.0,0.0,202109110500,202109110600,48.0,0.0,332.0,380.0,13,0,0,0,0,0,0,76,0,0
14862,51.0,290.0,0.0,43.0,0.0,202109110600,202109110700,51.0,0.0,333.0,384.0,13,0,0,0,0,0,0,75,0,0
14863,51.0,290.0,0.0,43.0,0.0,202109110700,202109110800,51.0,0.0,333.0,384.0,13,0,0,0,0,0,0,75,0,0
14864,51.0,290.0,0.0,43.0,0.0,202109110800,202109110900,51.0,0.0,333.0,384.0,13,0,0,0,0,0,0,75,0,0
14865,50.0,290.0,0.0,42.0,0.0,202109110900,202109111000,50.0,0.0,332.0,382.0,13,0,0,0,0,0,0,75,0,0
14866,50.0,290.0,0.0,42.0,0.0,202109111000,202109111100,50.0,0.0,332.0,382.0,13,0,0,0,0,0,0,75,0,0
14867,50.0,290.0,0.0,42.0,0.0,202109111100,202109111200,50.0,0.0,332.0,382.0,13,0,0,0,0,0,0,75,0,0
14868,50.0,290.0,0.0,41.0,1.0,202109111200,202109111300,51.0,1.0,331.0,382.0,13,0,0,0,0,0,0,75,0,0
14869,50.0,290.0,0.0,41.0,3.0,202109111300,202109111400,53.0,3.0,331.0,384.0,14,1,0,0,0,0,0,75,0,0
14870,50.0,290.0,0.0,41.0,2.0,202109111400,202109111500,52.0,2.0,331.0,383.0,14,1,0,0,0,0,0,75,0,0
14871,48.0,290.0,56.0,42.0,2.0,202109111500,202109111600,106.0,2.0,332.0,438.0,24,0,0,0,0,12,0,66,0,0
14872,46.0,294.0,222.0,42.0,2.0,202109111600,202109111700,270.0,2.0,336.0,606.0,45,0,0,0,0,36,0,48,0,0
14873,46.0,290.0,369.0,43.0,2.0,202109111700,202109111800,417.0,2.0,333.0,750.0,56,0,0,0,0,49,0,38,0,0
14874,46.0,290.0,264.0,43.0,4.0,202109111800,202109111900,314.0,4.0,333.0,647.0,49,1,0,0,0,40,0,44,0,0
14875,43.0,290.0,84.0,43.0,4.0,202109111900,202109112000,131.0,4.0,333.0,464.0,28,1,0,0,0,18,0,62,0,0
14876,41.0,291.0,0.0,43.0,5.0,202109112000,202109112100,46.0,5.0,334.0,380.0,12,1,1,0,0,0,0,76,0,0
14877,41.0,290.0,0.0,43.0,4.0,202109112100,202109112200,45.0,4.0,333.0,378.0,12,1,1,0,0,0,0,76,0,0
14878,41.0,194.0,0.0,43.0,4.0,202109112200,202109112300,45.0,4.0,237.0,282.0,16,1,1,0,0,0,0,68,0,0
14879,40.0,150.0,49.0,43.0,4.0,202109112300,202109120000,93.0,4.0,193.0,286.0,33,1,1,0,0,17,0,52,0,0
14880,40.0,150.0,28.0,43.0,6.0,202109120000,202109120100,74.0,6.0,193.0,267.0,28,2,2,0,0,10,0,56,0,0
14881,40.0,150.0,0.0,43.0,11.0,202109120100,202109120200,51.0,11.0,193.0,244.0,21,5,4,0,0,0,0,61,0,0
14882,41.0,150.0,0.0,43.0,10.0,202109120200,202109120300,51.0,10.0,193.0,244.0,21,4,4,0,0,0,0,61,0,0
14883,43.0,180.0,38.0,43.0,9.0,202109120300,202109120400,90.0,9.0,223.0,313.0,29,3,2,0,0,12,0,57,0,0
14884,46.0,241.0,0.0,43.0,10.0,202109120400,202109120500,56.0,10.0,284.0,340.0,16,3,2,0,0,0,0,70,0,0
14885,49.0,300.0,0.0,43.0,12.0,202109120500,202109120600,61.0,12.0,343.0,404.0,15,3,2,0,0,0,0,74,0,0
14886,51.0,300.0,15.0,42.0,15.0,202109120600,202109120700,81.0,15.0,342.0,423.0,19,4,3,0,0,3,0,70,0,0
14887,51.0,300.0,0.0,41.0,17.0,202109120700,202109120800,68.0,17.0,341.0,409.0,17,4,4,0,0,0,0,73,0,0
14888,51.0,299.0,31.0,41.0,14.0,202109120800,202109120900,96.0,14.0,340.0,436.0,22,3,3,0,0,7,0,68,0,0
14889,50.0,285.0,51.0,41.0,15.0,202109120900,202109121000,116.0,15.0,326.0,442.0,26,3,3,0,0,11,0,64,0,0
14890,50.0,285.0,51.0,41.0,21.0,202109121000,202109121100,122.0,21.0,326.0,448.0,27,5,4,0,0,11,0,63,0,0
14891,50.0,285.0,27.0,40.0,24.0,202109121100,202109121200,101.0,24.0,325.0,426.0,24,6,5,0,0,6,0,66,0,0
14892,50.0,285.0,25.0,40.0,21.0,202109121200,202109121300,96.0,21.0,325.0,421.0,23,5,4,0,0,5,0,67,0,0
14893,50.0,285.0,0.0,40.0,21.0,202109121300,202109121400,71.0,21.0,325.0,396.0,18,5,5,0,0,0,0,71,0,0
14894,50.0,286.0,6.0,41.0,20.0,202109121400,202109121500,76.0,20.0,327.0,403.0,19,5,4,0,0,1,0,70,0,0
14895,47.0,300.0,50.0,41.0,20.0,202109121500,202109121600,117.0,20.0,341.0,458.0,26,4,4,0,0,10,0,65,0,0
14896,45.0,300.0,2.0,41.0,22.0,202109121600,202109121700,69.0,22.0,341.0,410.0,17,5,5,0,0,0,0,73,0,0
14897,45.0,300.0,142.0,41.0,20.0,202109121700,202109121800,207.0,20.0,341.0,548.0,38,4,3,0,0,25,0,54,0,0
14898,45.0,300.0,208.0,42.0,20.0,202109121800,202109121900,273.0,20.0,342.0,615.0,44,3,3,0,0,33,0,48,0,0
14899,42.0,300.0,18.0,42.0,21.0,202109121900,202109122000,81.0,21.0,342.0,423.0,19,5,4,0,0,4,0,70,0,0
14900,40.0,300.0,17.0,42.0,20.0,202109122000,202109122100,77.0,20.0,342.0,419.0,18,5,4,0,0,4,0,71,0,0
14901,39.0,288.0,0.0,42.0,16.0,202109122100,202109122200,55.0,16.0,330.0,385.0,14,4,4,0,0,0,0,74,0,0
14902,39.0,156.0,0.0,42.0,14.0,202109122200,202109122300,53.0,14.0,198.0,251.0,21,6,5,0,0,0,0,62,0,0
14903,39.0,151.0,0.0,41.0,13.0,202109122300,202109130000,52.0,13.0,192.0,244.0,21,5,5,0,0,0,0,61,0,0
14904,39.0,150.0,0.0,41.0,13.0,202109130000,202109130100,52.0,13.0,191.0,243.0,21,5,5,0,0,0,0,61,0,0
14905,39.0,151.0,0.0,41.0,15.0,202109130100,202109130200,54.0,15.0,192.0,246.0,22,6,6,0,0,0,0,61,0,0
14906,40.0,151.0,0.0,42.0,15.0,202109130200,202109130300,55.0,15.0,193.0,248.0,22,6,6,0,0,0,0,60,0,0
14907,42.0,174.0,9.0,42.0,20.0,202109130300,202109130400,71.0,20.0,216.0,287.0,25,7,6,0,0,3,0,60,0,0
14908,45.0,346.0,184.0,42.0,22.0,202109130400,202109130500,251.0,22.0,388.0,639.0,39,3,3,0,0,28,0,54,0,0
14909,48.0,473.0,108.0,42.0,21.0,202109130500,202109130600,177.0,21.0,515.0,692.0,26,3,3,0,0,15,0,68,0,0
14910,51.0,544.0,108.0,42.0,19.0,202109130600,202109130700,178.0,19.0,586.0,764.0,23,2,2,0,0,14,0,71,0,0
14911,51.0,592.0,46.0,42.0,21.0,202109130700,202109130800,118.0,21.0,634.0,752.0,16,3,2,0,0,6,0,78,0,0
14912,51.0,457.0,0.0,41.0,14.0,202109130800,202109130900,65.0,14.0,498.0,563.0,12,2,2,0,0,0,0,81,0,0
14913,51.0,442.0,0.0,41.0,18.0,202109130900,202109131000,69.0,18.0,483.0,552.0,12,3,3,0,0,0,0,80,0,0
14914,51.0,442.0,0.0,41.0,24.0,202109131000,202109131100,75.0,24.0,483.0,558.0,13,4,4,0,0,0,0,79,0,0
14915,51.0,441.0,5.0,41.0,24.0,202109131100,202109131200,80.0,24.0,482.0,562.0,14,4,4,0,0,0,0,78,0,0
14916,49.0,444.0,0.0,40.0,21.0,202109131200,202109131300,70.0,21.0,484.0,554.0,13,4,3,0,0,0,0,80,0,0
14917,49.0,583.0,1.0,40.0,16.0,202109131300,202109131400,66.0,16.0,623.0,689.0,10,2,2,0,0,0,0,84,0,0
14918,49.0,714.0,139.0,40.0,11.0,202109131400,202109131500,199.0,11.0,754.0,953.0,21,1,1,0,0,14,0,74,0,0
14919,47.0,762.0,323.0,40.0,12.0,202109131500,202109131600,382.0,12.0,802.0,1184.0,32,1,1,0,0,27,0,64,0,0
14920,44.0,762.0,421.0,40.0,11.0,202109131600,202109131700,476.0,11.0,802.0,1278.0,37,1,0,0,0,32,0,59,0,0
14921,44.0,761.0,545.0,40.0,10.0,202109131700,202109131800,599.0,10.0,801.0,1400.0,43,1,0,0,0,38,0,54,0,0
14922,44.0,731.0,368.0,40.0,8.0,202109131800,202109131900,420.0,8.0,771.0,1191.0,35,1,0,0,0,30,0,61,0,0
14923,41.0,696.0,147.0,41.0,5.0,202109131900,202109132000,193.0,5.0,737.0,930.0,21,1,0,0,0,15,0,74,0,0
14924,39.0,565.0,0.0,41.0,5.0,202109132000,202109132100,44.0,5.0,606.0,650.0,7,1,0,0,0,0,0,86,0,0
14925,39.0,438.0,0.0,41.0,3.0,202109132100,202109132200,42.0,3.0,479.0,521.0,8,1,0,0,0,0,0,84,0,0
14926,39.0,307.0,0.0,41.0,3.0,202109132200,202109132300,42.0,3.0,348.0,390.0,11,1,0,0,0,0,0,78,0,0
14927,39.0,303.0,0.0,41.0,2.0,202109132300,202109140000,41.0,2.0,344.0,385.0,11,1,0,0,0,0,0,78,0,0
14928,38.0,299.0,0.0,41.0,1.0,202109140000,202109140100,39.0,1.0,340.0,379.0,10,0,0,0,0,0,0,78,0,0
14929,39.0,301.0,0.0,41.0,2.0,202109140100,202109140200,41.0,2.0,342.0,383.0,11,1,0,0,0,0,0,78,0,0
14930,40.0,302.0,0.0,41.0,4.0,202109140200,202109140300,44.0,4.0,343.0,387.0,11,1,1,0,0,0,0,78,0,0
14931,42.0,300.0,0.0,41.0,4.0,202109140300,202109140400,46.0,4.0,341.0,387.0,12,1,1,0,0,0,0,77,0,0
14932,44.0,533.0,64.0,41.0,7.0,202109140400,202109140500,115.0,7.0,574.0,689.0,17,1,1,0,0,9,0,77,0,0
14933,47.0,586.0,24.0,41.0,7.0,202109140500,202109140600,78.0,7.0,627.0,705.0,11,1,0,0,0,3,0,83,0,0
14934,50.0,609.0,18.0,41.0,5.0,202109140600,202109140700,73.0,5.0,650.0,723.0,10,1,0,0,0,2,0,84,0,0
14935,49.0,621.0,0.0,40.0,11.0,202109140700,202109140800,60.0,11.0,661.0,721.0,8,2,1,0,0,0,0,86,0,0
14936,49.0,618.0,0.0,40.0,13.0,202109140800,202109140900,62.0,13.0,658.0,720.0,9,2,1,0,0,0,0,85,0,0
14937,48.0,409.0,0.0,40.0,12.0,202109140900,202109141000,60.0,12.0,449.0,509.0,12,2,2,0,0,0,0,80,0,0
14938,48.0,402.0,0.0,40.0,10.0,202109141000,202109141100,58.0,10.0,442.0,500.0,12,2,2,0,0,0,0,80,0,0
14939,48.0,414.0,0.0,40.0,8.0,202109141100,202109141200,56.0,8.0,454.0,510.0,11,2,1,0,0,0,0,81,0,0
14940,48.0,547.0,0.0,39.0,7.0,202109141200,202109141300,55.0,7.0,586.0,641.0,9,1,1,0,0,0,0,85,0,0
14941,48.0,754.0,69.0,40.0,5.0,202109141300,202109141400,122.0,5.0,794.0,916.0,13,1,0,0,0,7,0,82,0,0
14942,48.0,758.0,160.0,40.0,3.0,202109141400,202109141500,211.0,3.0,798.0,1009.0,21,0,0,0,0,15,0,75,0,0
14943,46.0,756.0,319.0,40.0,2.0,202109141500,202109141600,367.0,2.0,796.0,1163.0,32,0,0,0,0,27,0,65,0,0
14944,43.0,757.0,372.0,40.0,1.0,202109141600,202109141700,416.0,1.0,797.0,1213.0,34,0,0,0,0,30,0,62,0,0
14945,43.0,754.0,362.0,40.0,1.0,202109141700,202109141800,406.0,1.0,794.0,1200.0,34,0,0,0,0,30,0,62,0,0
14946,43.0,756.0,377.0,40.0,1.0,202109141800,202109141900,421.0,1.0,796.0,1217.0,35,0,0,0,0,30,0,62,0,0
14947,41.0,743.0,120.0,41.0,0.0,202109141900,202109142000,161.0,0.0,784.0,945.0,17,0,0,0,0,12,0,78,0,0
14948,39.0,444.0,1.0,41.0,0.0,202109142000,202109142100,40.0,0.0,485.0,525.0,8,0,0,0,0,0,0,84,0,0
14949,39.0,299.0,0.0,41.0,0.0,202109142100,202109142200,39.0,0.0,340.0,379.0,10,0,0,0,0,0,0,78,0,0
14950,39.0,292.0,0.0,41.0,0.0,202109142200,202109142300,39.0,0.0,333.0,372.0,10,0,0,0,0,0,0,78,0,0
14951,39.0,292.0,0.0,41.0,0.0,202109142300,202109150000,39.0,0.0,333.0,372.0,10,0,0,0,0,0,0,78,0,0
14952,39.0,293.0,0.0,41.0,0.0,202109150000,202109150100,39.0,0.0,334.0,373.0,10,0,0,0,0,0,0,78,0,0
14953,39.0,293.0,0.0,41.0,0.0,202109150100,202109150200,39.0,0.0,334.0,373.0,10,0,0,0,0,0,0,78,0,0
14954,40.0,293.0,0.0,42.0,0.0,202109150200,202109150300,40.0,0.0,335.0,375.0,11,0,0,0,0,0,0,78,0,0
14955,43.0,319.0,0.0,42.0,0.0,202109150300,202109150400,43.0,0.0,361.0,404.0,11,0,0,0,0,0,0,78,0,0
14956,45.0,601.0,95.0,42.0,2.0,202109150400,202109150500,142.0,2.0,643.0,785.0,18,0,0,0,0,12,0,76,0,0
14957,48.0,777.0,157.0,42.0,1.0,202109150500,202109150600,206.0,1.0,819.0,1025.0,20,0,0,0,0,15,0,75,0,0
14958,50.0,783.0,348.0,41.0,0.0,202109150600,202109150700,398.0,0.0,824.0,1222.0,33,0,0,0,0,28,0,64,0,0
14959,50.0,782.0,345.0,40.0,0.0,202109150700,202109150800,395.0,0.0,822.0,1217.0,32,0,0,0,0,28,0,64,0,0
14960,50.0,782.0,399.0,40.0,0.0,202109150800,202109150900,449.0,0.0,822.0,1271.0,35,0,0,0,0,31,0,61,0,0
14961,49.0,779.0,453.0,40.0,0.0,202109150900,202109151000,502.0,0.0,819.0,1321.0,38,0,0,0,0,34,0,58,0,0
14962,49.0,781.0,418.0,40.0,0.0,202109151000,202109151100,467.0,0.0,821.0,1288.0,36,0,0,0,0,32,0,60,0,0
14963,49.0,780.0,451.0,39.0,0.0,202109151100,202109151200,500.0,0.0,819.0,1319.0,38,0,0,0,0,34,0,59,0,0
14964,49.0,784.0,491.0,39.0,0.0,202109151200,202109151300,540.0,0.0,823.0,1363.0,40,0,0,0,0,36,0,57,0,0
14965,50.0,784.0,413.0,40.0,0.0,202109151300,202109151400,463.0,0.0,824.0,1287.0,36,0,0,0,0,32,0,60,0,0
14966,50.0,780.0,404.0,40.0,1.0,202109151400,202109151500,455.0,1.0,820.0,1275.0,36,0,0,0,0,31,0,61,0,0
14967,47.0,782.0,403.0,40.0,2.0,202109151500,202109151600,452.0,2.0,822.0,1274.0,35,0,0,0,0,31,0,61,0,0
14968,44.0,782.0,401.0,40.0,5.0,202109151600,202109151700,450.0,5.0,822.0,1272.0,35,0,0,0,0,31,0,61,0,0
14969,44.0,780.0,397.0,40.0,8.0,202109151700,202109151800,449.0,8.0,820.0,1269.0,35,1,0,0,0,31,0,61,0,0
14970,44.0,760.0,209.0,41.0,9.0,202109151800,202109151900,262.0,9.0,801.0,1063.0,25,1,0,0,0,19,0,71,0,0
14971,43.0,465.0,2.0,41.0,13.0,202109151900,202109152000,58.0,13.0,506.0,564.0,10,2,2,0,0,0,0,82,0,0
14972,39.0,295.0,0.0,41.0,18.0,202109152000,202109152100,57.0,18.0,336.0,393.0,15,5,4,0,0,0,0,75,0,0
14973,39.0,294.0,0.0,42.0,20.0,202109152100,202109152200,59.0,20.0,336.0,395.0,15,5,5,0,0,0,0,74,0,0
14974,39.0,294.0,0.0,42.0,16.0,202109152200,202109152300,55.0,16.0,336.0,391.0,14,4,4,0,0,0,0,75,0,0
14975,39.0,294.0,0.0,42.0,16.0,202109152300,202109160000,55.0,16.0,336.0,391.0,14,4,4,0,0,0,0,75,0,0
14976,39.0,294.0,0.0,42.0,15.0,202109160000,202109160100,54.0,15.0,336.0,390.0,14,4,3,0,0,0,0,75,0,0
14977,39.0,294.0,0.0,42.0,16.0,202109160100,202109160200,55.0,16.0,336.0,391.0,14,4,4,0,0,0,0,75,0,0
14978,40.0,296.0,0.0,42.0,16.0,202109160200,202109160300,56.0,16.0,338.0,394.0,14,4,4,0,0,0,0,75,0,0
14979,42.0,300.0,0.0,42.0,17.0,202109160300,202109160400,59.0,17.0,342.0,401.0,15,4,4,0,0,0,0,74,0,0
14980,45.0,580.0,290.0,42.0,15.0,202109160400,202109160500,350.0,15.0,622.0,972.0,36,2,1,0,0,29,0,59,0,0
14981,48.0,782.0,359.0,42.0,12.0,202109160500,202109160600,419.0,12.0,824.0,1243.0,34,1,0,0,0,28,0,62,0,0
14982,51.0,782.0,539.0,42.0,9.0,202109160600,202109160700,599.0,9.0,824.0,1423.0,42,1,0,0,0,37,0,54,0,0
14983,51.0,781.0,534.0,41.0,10.0,202109160700,202109160800,595.0,10.0,822.0,1417.0,42,1,0,0,0,37,0,55,0,0
14984,50.0,782.0,523.0,41.0,15.0,202109160800,202109160900,588.0,15.0,823.0,1411.0,42,1,1,0,0,37,0,55,0,0
14985,50.0,783.0,586.0,40.0,18.0,202109160900,202109161000,654.0,18.0,823.0,1477.0,44,1,1,0,0,39,0,53,0,0
14986,49.0,771.0,269.0,40.0,15.0,202109161000,202109161100,333.0,15.0,811.0,1144.0,29,1,1,0,0,23,0,67,0,0
